Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items
vw583,active,1,1,2,X27,Front 10.0,1,,,951,1265,,8FHSB03,,,,,,10.0,Front,,,,951,,950,,,,,Jenkins/SonarQube (test),,,GO / TO / SA / Continuous integration specialist (responsible),,2025-07-22T10:00:50.494687Z,2025-07-22T10:00:51Z,Ubuntu 18.04 LTS,Voiceworks,,Test,,,"Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB 4x 8GB DDR4,,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw584,active,1,2,4,LI-10,Front 11.0,1,,,953,1266,,9FHSB03,,,,,,11.0,Front,,,,953,,952,,,,,Snapshot server - Prebilling,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:52.270668Z,2025-07-22T10:00:53Z,Ubuntu 18.04 LTS,Voiceworks,,Development,,,"Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB 4x 8GB DDR4,,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw585,active,1,1,2,X27,Front 23.0,1,,,957,1272,,140WY03,,,,,,23.0,Front,,,,957,,956,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:57.129699Z,2025-08-27T07:09:33Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw586,active,1,2,4,LI-10,Front 9.0,1,,,959,1273,,240WY03,,,,,,9.0,Front,,,,959,,958,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:58.538662Z,2025-08-27T07:09:33Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw587,active,1,7,14,0309,Front 32.0,1,,,961,1274,,340WY03,,,,,,32.0,Front,,,,961,,960,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:59.904677Z,2025-08-27T07:09:34Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw588,active,1,3,3,314,Front 10.0,1,,,988,1300,,GQ3RJ23,,,,,,10.0,Front,,,,988,,987,,,,,"IMS Test P-CSCF-30, SRVCC-30",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:25.518750Z,2025-07-22T10:01:26Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3301,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw589,active,1,3,3,314,Front 9.0,1,,,986,1299,,CQ3RJ23,,,,,,9.0,Front,,,,986,,985,,,,,"IMS Test I-CSCF, S-CSCF, Topos",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:23.768835Z,2025-07-22T10:01:24Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3301,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw590,active,1,1,2,X27,Front 9.0,1,,,984,1298,,FQ3RJ23,,,,,,9.0,Front,,,,984,,983,,,,,"IMS Production P-CSCF-20, SRVCC-20",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:22.421978Z,2025-07-22T10:01:23Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3300,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw591,active,1,1,2,X27,Front 8.0,1,,,982,1297,,DQ3RJ23,,,,,,8.0,Front,,,,982,,981,,,,,"IMS Production I-CSCF, S-CSCF, Topos",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:21.068950Z,2025-07-22T10:01:21Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3300,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw592,active,1,7,14,0305,Front 38.0,1,,,999,1309,,H7Q5N23,,,,,,38.0,Front,,,,999,,998,,,,,Dev-Sandbox Api (operator),,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:01:34.823592Z,2025-07-22T10:01:35Z,Ubuntu 22.04 LTS,Voiceworks,,Development,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw593,active,1,7,14,0305,Front 34.0,1,,,1001,1310,,28Q5N23,,,,,,34.0,Front,,,,1001,,1000,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:36.185130Z,2025-07-22T10:01:37Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw594,active,1,7,14,0305,Front 29.0,1,,,1003,1311,,14J5N23,,,,,,29.0,Front,,,,1003,,1002,,,,,STOCK,,"Old Infinity Edge proxy

LACP off! - 31/10/2024",GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:37.583009Z,2025-08-27T07:09:38Z,Ubuntu 22.04 LTS,Stock,,,,mirror host,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw595,active,1,7,11,0605,Front 41.0,1,,,1005,1312,,G3J5N23,,,,,,41.0,Front,,,,1005,,1004,,,,,Test/Integration Voice Gateway for MV3 Platform,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:38.922799Z,2025-07-22T10:01:39Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw596,active,1,7,14,0305,Front 39.0,1,,,1013,1316,,44J5N23,,,,,,39.0,Front,,,,1013,,1012,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:44.626619Z,2025-07-22T10:01:45Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw597,active,1,7,14,0305,Front 35.0,1,,,1011,1315,,F7Q5N23,,,,,,35.0,Front,,,,1011,,1010,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:43.294521Z,2025-07-22T10:01:44Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw598,active,1,7,14,0305,Front 32.0,1,,,1009,1314,,G7Q5N23,,,,,,32.0,Front,,,,1009,,1008,,,,,GRID Janus gateway,,Warranty extended by 2 years.,T&P / Coligo Grid (responsible),,2025-07-22T10:01:41.923832Z,2025-08-27T07:09:39Z,Debian 12 (bookworm),In transit,,Production,,ESD-35735,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2026-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw599,active,1,7,14,0305,Front 30.0,1,,,1007,1313,,D7Q5N23,,,,,,30.0,Front,,,,1007,,1006,,,,,GRID Janus gateway,,Warranty extended by 2 years.,T&P / Coligo Grid (responsible),,2025-07-22T10:01:40.575688Z,2025-08-27T07:09:38Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2026-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw600,active,1,7,14,0305,Front 33.0,1,,,1015,1317,,F3J5N23,,,,,,33.0,Front,,,,1015,,1014,,,,,testing ilker,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:45.950818Z,2025-07-22T10:01:46Z,Ubuntu 22.04 LTS,Test,,Test,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw601,active,1,7,14,0305,Front 31.0,1,,,1017,1318,,34J5N23,,,,,,31.0,Front,,,,1017,,1016,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:47.615722Z,2025-07-22T10:01:48Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw602,active,1,2,4,LI-13,Front 38.0,1,,,1019,1319,,J7Q5N23,,,,,,38.0,Front,,,,1019,,1018,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:49.075370Z,2025-07-22T10:01:49Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw603,active,1,2,4,LI-13,Front 34.0,1,,,1021,1320,,64J5N23,,,,,,34.0,Front,,,,1021,,1020,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:50.409881Z,2025-07-22T10:01:51Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw604,active,1,1,2,L27,Front 5.0,1,,,1023,1321,,B7Q5N23,,,,,,5.0,Front,,,,1023,,1022,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:51.826377Z,2025-07-22T10:01:52Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw605,active,1,1,2,L27,Front 3.0,1,,,1025,1322,,H3J5N23,,,,,,3.0,Front,,,,1025,,1024,,,,,LACP ON,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:53.143109Z,2025-07-22T10:01:53Z,Ubuntu 22.04 LTS,Stock,,,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw606,active,1,1,2,U27,Front 33.0,1,,,1027,1323,,97Q5N23,,,,,,33.0,Front,,,,1027,,1026,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:54.891796Z,2025-07-22T10:01:55Z,Debian 11 (bullseye),Voiceworks,,Production,,Debian 12 bookworm,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw607,active,1,1,2,L27,Front 4.0,1,,,1029,1324,,J3J5N23,,,,,,4.0,Front,,,,1029,,1028,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:56.223678Z,2025-07-22T10:01:57Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw608,active,1,1,2,L27,Front 6.0,1,,,1031,1325,,54J5N23,,,,,,6.0,Front,,,,1031,,1030,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:57.682935Z,2025-07-22T10:01:58Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw609,active,1,1,2,S27,Front 13.0,1,,,1033,1326,,C7Q5N23,,,,,,13.0,Front,,,,1033,,1032,,,,,Dev-Sandbox Scripts (operator),,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:01:59.060093Z,2025-07-22T10:01:59Z,Ubuntu 22.04 LTS,Voiceworks,,Development,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw610,active,1,2,4,LI-14,Front 19.0,1,,,1035,1327,,18Q5N23,,,,,,19.0,Front,,,,1035,,1034,,,,,LACP OFF,,It has two containers to test Freeswitch deployments. It has not been used since 2021. It will be stopped for 2 weeks and then decommissioned.,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:00.392765Z,2025-08-27T07:09:39Z,Ubuntu 20.04 LTS,Stock,,,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw611,active,1,1,2,L27,Front 7.0,1,,,1037,1328,,24J5N23,,,,,,7.0,Front,,,,1037,,1036,,,,,Kamailio multiple active edge proxy,,reinstalled on 24.08.22,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:01.772485Z,2025-08-27T07:09:39Z,Debian 10.0 (buster),Voiceworks,Yes,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw616,active,1,1,5,T30,Front 42.0,1,,,1047,1334,,BSR3G33,,,,,,42.0,Front,,,,1047,,1046,,,,,MS Teams proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:09.521372Z,2025-07-22T10:02:10Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw617,active,1,2,4,LI-13,Front 18.0,1,,,1049,1335,,9SR3G33,,,,,,18.0,Front,,,,1049,,1048,,,,,MS Teams proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:11.245525Z,2025-07-22T10:02:12Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw618,active,1,2,4,LI-14,Front 29.0,1,,,1051,1336,,5SR3G33,,,,,,29.0,Front,,,,1051,,1050,,,,,Enreach Contact OTT App proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:12.648795Z,2025-08-05T09:44:11Z,Debian 11 (bullseye),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw619,active,1,2,4,LI-14,Front 18.0,1,,,1059,1340,,1VR3G33,,,,,,18.0,Front,,,,1059,,1058,,,,,Stock NL; LACP off.,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:18.500292Z,2025-08-05T09:56:46Z,Debian 10.0 (buster),Stock,,,,mirror host,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw620,active,1,2,4,LI-14,Front 17.0,1,,,1055,1338,,8SR3G33,,,,,,17.0,Front,,,,1055,,1054,,,,,Integrating infinity and voice infra,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:15.511653Z,2025-08-05T09:57:23Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw621,active,1,2,4,LI-14,Front 16.0,1,,,1057,1339,,CSR3G33,,,,,,16.0,Front,,,,1057,,1056,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:17.038152Z,2025-08-05T09:57:54Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw622,active,1,2,4,LI-14,Front 15.0,1,,,1061,1341,,FTR3G33,,,,,,15.0,Front,,,,1061,,1060,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:20.292058Z,2025-08-05T09:58:27Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw623,active,1,1,5,T30,Front 33.0,1,,,1065,1343,,6SR3G33,,,,,,33.0,Front,,,,1065,,1064,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:23.101279Z,2025-07-22T10:02:23Z,Debian 12 (bookworm),In transit,,Production,,ESD-34036,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw624,active,1,1,5,T30,Front 26.0,1,,,1069,1345,,GSR3G33,,,,,,26.0,Front,,,,1069,,1068,,,,,voice conference rooms,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:26.225072Z,2025-07-22T10:02:27Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw625,active,1,1,5,T30,Front 25.0,1,,,1063,1342,,7SR3G33,,,,,,25.0,Front,,,,1063,,1062,,,,,Will be installed: ESD-25748,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:21.740061Z,2025-07-22T10:02:22Z,Debian 10.0 (buster),In transit,,,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw626,active,1,2,4,LI-15,Front 28.0,1,,,1067,1344,,DSR3G33,,,,,,28.0,Front,,,,1067,,1066,,,,,Stock NL; LACP off.,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:24.492292Z,2025-07-22T10:02:25Z,Debian 10.0 (buster),Stock,,,,mirror host,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw627,active,1,2,4,LI-15,Front 29.0,1,,,1071,1346,,GTR3G33,,,,,,29.0,Front,,,,1071,,1070,,,,,"influxdb, SIP trace tool: retriever, master index",,,T&P / Coligo Grid (responsible),,2025-07-22T10:02:27.648239Z,2025-07-22T10:02:28Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw628,active,1,2,4,LI-15,Front 39.0,1,,,1073,1347,,HTR3G33,,,,,,39.0,Front,,,,1073,,1072,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:29.008190Z,2025-07-22T10:02:29Z,Debian 10.0 (buster),Voiceworks,,,,ESD-29984,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw629,active,1,2,4,LI-15,Front 38.0,1,,,1077,1349,,6TR3G33,,,,,,38.0,Front,,,,1077,,1076,,,,,Integrating infinity and voice infra,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:31.815099Z,2025-07-22T10:02:32Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw630,active,1,2,4,LI-15,Front 37.0,1,,,1081,1351,,4TR3G33,,,,,,37.0,Front,,,,1081,,1080,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:34.864340Z,2025-07-22T10:02:35Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw631,active,1,2,4,LI-15,Front 36.0,1,,,1075,1348,,JTR3G33,,,,,,36.0,Front,,,,1075,,1074,,,,,,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:30.374451Z,2025-07-22T10:02:31Z,Debian 12 (bookworm),Stock,No,,,mirror host,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw632,active,1,2,4,LI-15,Front 31.0,1,,,1079,1350,,5TR3G33,,,,,,31.0,Front,,,,1079,,1078,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:33.144498Z,2025-07-22T10:02:33Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw633,active,1,2,4,LI-15,Front 33.0,1,,,1083,1352,,1TR3G33,,,,,,33.0,Front,,,,1083,,1082,,,,,DE VC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:36.214718Z,2025-07-22T10:02:36Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,6,0,0,0,0,0
vw634,active,1,2,4,LI-15,Front 32.0,1,,,1085,1353,,HSR3G33,,,,,,32.0,Front,,,,1085,,1084,,,,,IMS Test Monitoring System - Managed by NG-Voice,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:37.557072Z,2025-07-22T10:02:38Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw635,active,1,2,4,LI-15,Front 30.0,1,,,1089,1355,,2VR3G33,,,,,,30.0,Front,,,,1089,,1088,,,,,Integration project with Botsquad,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:40.351533Z,2025-07-22T10:02:41Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw636,active,1,2,18,KT-16,Front 33.0,1,,,1093,1357,,7TR3G33,,,,,,33.0,Front,,,,1093,,1092,,,,,Drone runner - Grid,,,T&P / Coligo Grid (responsible),,2025-07-22T10:02:43.415415Z,2025-07-22T10:02:44Z,Ubuntu 20.04 LTS,Voiceworks,,Test,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw637,active,1,7,14,0309,Front 34.0,1,,,1099,1360,,3TR3G33,,,,,,34.0,Front,,,,1099,,1098,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:47.591190Z,2025-07-22T10:02:48Z,Debian 10.0 (buster),Voiceworks,,,,ESD-29984,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
