Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items,VCPUs,Memory (MB),Disk,Device,Virtual Disks,netbox_type
apc3,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",325,Rear 27.0,PDU,APC,AP7920 (half-depth),172.17.13.3/32,145,,ZA1343016975,,Netherlands,,,,27.0,Rear,,,,172.17.13.3/32,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:44:04.170582Z,2025-07-22T09:44:04.549953Z,,,,,,,,,,,,,1,0,0,8,2,0,0,0,0,0,,,,,,devices
apc4,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",325,Rear 18.0,PDU,APC,AP7921 (half-depth),172.17.13.4/32,147,,1A0337A00240,,Netherlands,,,,18.0,Rear,,,,172.17.13.4/32,,,,,,,,,,Voiceworks Germany (responsible),,2025-07-22T09:44:06.390565Z,2025-07-22T09:44:06.769220Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc5,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",301,Rear 9.0,PDU,APC,AP7921B,172.17.13.5/32,1033,,5A1744E01222,,Netherlands,,,,9.0,Rear,,,,172.17.13.5/32,,,,,,,,,,,,2025-07-22T09:56:29.548930Z,2025-07-22T09:56:29.912713Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc6,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",301,Rear 8.0,PDU,APC,AP7921B,172.17.13.6/32,1034,,5A1744E01216,,Netherlands,,,,8.0,Rear,,,,172.17.13.6/32,,,,,,,,,,,,2025-07-22T09:56:30.827232Z,2025-07-22T09:56:31.198087Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc7,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 06,0605,Front 15.0,PDU,APC,AP7920 (full-depth),172.17.13.7/32,111,,5A1349E06357,,Netherlands,,,,15.0,Front,,,,172.17.13.7/32,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / AM / Technical Management (responsible)",,2025-07-22T09:43:48.618743Z,2025-07-22T09:43:48.996039Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc8,Active,Network Infrastructure,Unknown,,,,PDU,APC,AP7922,,186,,JA0416050284,,,,,,,,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:44:38.605522Z,2025-07-22T09:44:38.605540Z,,,,,,,,,,,,,0,0,0,16,1,0,0,0,0,0,,,,,,devices
apc9,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 4.0,PDU,APC,AP7921 (half-depth),172.17.13.9/32,203,,5A1231E00175,,Netherlands,,,,4.0,Rear,,,,172.17.13.9/32,,,,,,,,,,,,2025-07-22T09:44:51.977149Z,2025-07-22T09:44:52.338330Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc10,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 3.0,PDU,APC,AP7921 (half-depth),172.17.13.10/32,204,,5A1231E01138,,Netherlands,,,,3.0,Rear,,,,172.17.13.10/32,,,,,,,,,,,,2025-07-22T09:44:52.877087Z,2025-07-22T09:44:53.246605Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc11,Active,Datacenter operations,Ironmountain,"EVO, Hal4, LI",LI-14,Rear 13.0,PDU,APC,AP7921 (half-depth),172.17.12.11/32,206,,5A1111E02462,,Netherlands,,,,13.0,Rear,,,,172.17.12.11/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:54.676295Z,2025-08-14T09:43:58.830381Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc12,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",O27,Rear 38.0,PDU,APC,AP7921 (half-depth),172.17.13.12/32,67,,ZA1531012126,,Netherlands,,,,38.0,Rear,,,,172.17.13.12/32,,,,,,,,,,,,2025-07-22T09:43:21.675599Z,2025-07-22T09:43:22.053777Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc13,Active,Datacenter operations,Ironmountain,"EVO, Hal4, LI",LI-14,Rear 14.0,PDU,APC,AP7921 (half-depth),172.17.13.13/32,205,,5A1231E01128,,Netherlands,,,,14.0,Rear,,,,172.17.13.13/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:53.772630Z,2025-08-14T09:43:58.905511Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc14,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",O27,Rear 37.0,PDU,APC,AP7921 (half-depth),172.17.13.14/32,446,,ZA1531012086,,Netherlands,,,,37.0,Rear,,,,172.17.13.14/32,,,,,,,,,,,,2025-07-22T09:48:13.823322Z,2025-07-22T09:48:14.183673Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc15,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,,PDU,APC,AP8959,172.17.13.15/32,213,,5A1244E01886,,Netherlands,,,,,,,,,172.17.13.15/32,,,,,,,,,,,,2025-07-22T09:45:00.401378Z,2025-07-22T09:45:00.775557Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc16,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",O27,Rear 29.0,PDU,APC,AP7921 (half-depth),172.17.13.16/32,68,,ZA1531012082,,Netherlands,,,,29.0,Rear,,,,172.17.13.16/32,,,,,,,,,,,,2025-07-22T09:43:22.591100Z,2025-08-06T08:52:58.190778Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc17,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",O27,Rear 28.0,PDU,APC,AP7921 (half-depth),172.17.13.17/32,447,,ZA1531016474,,Netherlands,,,,28.0,Rear,,,,172.17.13.17/32,,,,,,,,,,,,2025-07-22T09:48:14.735113Z,2025-08-06T08:53:15.249915Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc18,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",303,Rear 32.0,PDU,APC,AP7921B,172.17.13.18/32,1035,,5A1717E08848,,Netherlands,,,,32.0,Rear,,,,172.17.13.18/32,,,,,,,,,,,,2025-07-22T09:56:31.747557Z,2025-07-22T09:56:32.110479Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc19,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,Rear 36.0,PDU,APC,AP7921 (half-depth),,212,,5A1231E01122,,Netherlands,,,,36.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:44:59.815767Z,2025-07-22T09:44:59.815784Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc20,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",304,Rear 6.0,PDU,APC,AP7920 (half-depth),172.17.13.20/32,134,,ZA0731011095,,Netherlands,,,,6.0,Rear,,,,172.17.13.20/32,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:43:57.808527Z,2025-07-22T09:43:58.155821Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc21,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",304,Rear 7.0,PDU,APC,AP7920 (half-depth),172.17.13.21/32,135,,ZA0731010946,,Netherlands,,,,7.0,Rear,,,,172.17.13.21/32,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:43:58.703646Z,2025-07-22T09:43:59.055758Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc22,Active,Network Infrastructure,Unknown,,,,PDU,APC,AP7920,172.17.13.22/32,112,,ZA0618005110,,,,,,,,,,,172.17.13.22/32,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / AM / Technical Management (responsible)",,2025-07-22T09:43:49.346839Z,2025-07-22T09:43:49.688088Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc23,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-05,Rear 30.0,PDU,APC,AP7922,172.17.13.23/32,29,,ZA0919005075,,Netherlands,,,,30.0,Rear,,,,172.17.13.23/32,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / SA / Linux infrastructure (responsible)",,2025-07-22T09:42:57.394868Z,2025-07-22T09:42:57.811553Z,,,,,,,,,,,,,0,0,1,16,2,0,0,0,0,0,,,,,,devices
apc24,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-05,Rear 27.0,PDU,APC,AP7922,172.17.13.24/32,28,,ZA0919005078,,Netherlands,,,,27.0,Rear,,,,172.17.13.24/32,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / AM / DBA (responsible)",,2025-07-22T09:42:56.036550Z,2025-07-22T09:42:56.420475Z,,,,,,,,,,,,,0,0,0,16,2,0,0,0,0,0,,,,,,devices
apc25,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-09,,PDU,APC,AP7953,172.17.13.25/32,199,,ZA0930006611,,Netherlands,,,,,,,,,172.17.13.25/32,,,,,,,,,,SwyxOn (responsible),,2025-07-22T09:44:47.888246Z,2025-07-22T09:44:48.276262Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc26,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-09,,PDU,APC,AP7953,172.17.13.26/32,200,,5A0952E00794,,Netherlands,,,,,,,,,172.17.13.26/32,,,,,,,,,,GO / TO / SA / Virtualisation Specialist (responsible),,2025-07-22T09:44:48.844034Z,2025-07-22T09:44:49.216993Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc27,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,Rear 7.0,PDU,APC,AP7921 (half-depth),,214,,5A1231E01063,,Netherlands,,,,7.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:45:01.648113Z,2025-07-22T09:45:01.648131Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc28,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",X27,Rear 12.0,PDU,APC,AP7921 (half-depth),172.17.13.28/32,138,,ZA1648006131,,Netherlands,,,,12.0,Rear,,,,172.17.13.28/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:44:00.552525Z,2025-07-22T09:44:00.904978Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc29,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",325,Rear 10.0,PDU,APC,AP7921 (half-depth),172.17.13.29/32,148,,5A1032E01827,,Netherlands,,,,10.0,Rear,,,,172.17.13.29/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:07.289637Z,2025-07-22T09:44:07.649402Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc30,Active,Network Infrastructure,Unknown,,,,PDU,APC,AP8959,172.17.13.30/32,57,,ZA1903002335,,,,,,,,,,,172.17.13.30/32,,,,,,,,,Retired. See https://servicedesk.enreach.com/browse/ESD-9398,GO / TO / SA / DNS hostmaster (responsible),,2025-07-22T09:43:13.714150Z,2025-08-27T07:08:27.857351Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc31,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 37.0,PDU,APC,AP7921 (half-depth),172.17.13.31/32,59,,ZA1044013582,,Netherlands,,,,37.0,Rear,,,,172.17.13.31/32,,,,,,,,,,,,2025-07-22T09:43:15.546476Z,2025-07-22T09:43:15.901601Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc32,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 36.0,PDU,APC,AP7921 (half-depth),172.17.13.32/32,60,,ZA1044013586,,Netherlands,,,,36.0,Rear,,,,172.17.13.32/32,,,,,,,,,,,,2025-07-22T09:43:16.467268Z,2025-07-22T09:43:16.818741Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc33,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 27.0,PDU,APC,AP7921 (half-depth),172.17.13.33/32,61,,5A1032E01803,,Netherlands,,,,27.0,Rear,,,,172.17.13.33/32,,,,,,,,,,,,2025-07-22T09:43:17.340608Z,2025-07-22T09:43:18.049414Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc34,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",U27,Rear 26.0,PDU,APC,AP7921 (half-depth),172.17.13.34/32,62,,ZA1044013590,,Netherlands,,,,26.0,Rear,,,,172.17.13.34/32,,,,,,,,,,,,2025-07-22T09:43:18.591474Z,2025-07-22T09:43:18.936946Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc35,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",303,Rear 31.0,PDU,APC,AP7921B,172.17.13.35/32,1036,,5A1808E06286,,Netherlands,,,,31.0,Rear,,,,172.17.13.35/32,,,,,,,,,,,,2025-07-22T09:56:32.654987Z,2025-07-22T09:56:33.009850Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc36,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",314,Rear 28.0,PDU,APC,AP7921 (half-depth),172.17.13.36/32,150,,5A1111E02466,,Netherlands,,,,28.0,Rear,,,,172.17.13.36/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:09.042729Z,2025-07-22T09:44:09.403101Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc37,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",314,Rear 27.0,PDU,APC,AP7921 (half-depth),172.17.13.37/32,151,,5A1111E02504,,Netherlands,,,,27.0,Rear,,,,172.17.13.37/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:10.294445Z,2025-07-22T09:44:10.644250Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc38,Active,Datacenter operations,Ironmountain,"EVO, Hal4, LI",LI-14,,PDU,APC,AP8953,172.17.13.38/32,58,,5A1128E06282,,Netherlands,,,,,,,,,172.17.13.38/32,,,,,,,,,,,,2025-07-22T09:43:14.636665Z,2025-08-14T09:43:58.973840Z,,,,,,,,,,,,,0,0,0,24,1,0,0,0,0,0,,,,,,devices
apc39,Active,Datacenter operations,Ironmountain,"EVO, Hal4, LI",LI-14,Rear 24.0,PDU,APC,AP7921 (half-depth),172.17.13.39/32,54,,5A1111E02475,,Netherlands,,,,24.0,Rear,,,,172.17.13.39/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:43:10.415409Z,2025-08-14T09:43:59.050662Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc40,Active,Datacenter operations,Ironmountain,"EVO, Hal4, LI",LI-14,Rear 23.0,PDU,APC,AP7921 (half-depth),172.17.13.40/32,55,,5A1111E02880,,Netherlands,,,,23.0,Rear,,,,172.17.13.40/32,,,,,,,,,,GO / TO / SA / DNS hostmaster (responsible),,2025-07-22T09:43:11.294344Z,2025-08-14T09:43:59.125529Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc41,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",325,Rear 19.0,PDU,APC,AP7921 (half-depth),172.17.13.41/32,146,,5A1111E02874,,Netherlands,,,,19.0,Rear,,,,172.17.13.41/32,,,,,,,,,,Voiceworks Germany (responsible),,2025-07-22T09:44:05.475107Z,2025-07-22T09:44:05.843939Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc42,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,,PDU,APC,AP8959,172.17.13.42/32,197,,ZA1139004167,,Netherlands,,,,,,,,,172.17.13.42/32,,,,,,,,,,SwyxOn (responsible),,2025-07-22T09:44:45.675415Z,2025-07-22T09:44:46.025828Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc43,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,,PDU,APC,AP8959,172.17.13.43/32,198,,ZA1130039214,,Netherlands,,,,,,,,,172.17.13.43/32,,,,,,,,,,SwyxOn (responsible),,2025-07-22T09:44:46.931845Z,2025-07-22T09:44:47.284970Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc44,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",R27,Rear 22.0,PDU,APC,AP7921 (half-depth),172.17.13.44/32,83,,5A1111E02882,,Netherlands,,,,22.0,Rear,,,,172.17.13.44/32,,,,,,,,,,,,2025-07-22T09:43:33.042424Z,2025-07-22T09:43:33.417771Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc45,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",R27,Rear 21.0,PDU,APC,AP7921 (half-depth),172.17.13.45/32,84,,5A1111E02442,,Netherlands,,,,21.0,Rear,,,,172.17.13.45/32,,,,,,,,,,,,2025-07-22T09:43:33.940719Z,2025-07-22T09:43:34.303854Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc46,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",325,Rear 1.0,PDU,APC,AP7921 (half-depth),172.17.13.46/32,149,,ZA1220000161,,Netherlands,,,,1.0,Rear,,,,172.17.13.46/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:44:08.171776Z,2025-07-22T09:44:08.516513Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc47,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,Rear 35.0,PDU,APC,AP7921 (half-depth),,216,,ZA1044013585,,Netherlands,,,,35.0,Rear,,,,,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:45:02.845037Z,2025-07-22T09:45:02.845055Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc48,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,Rear 6.0,PDU,APC,AP7921 (half-depth),,215,,5A1231E00579,,Netherlands,,,,6.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:45:02.258105Z,2025-07-22T09:45:02.258125Z,,,,,,,,,,,,,0,0,1,8,1,0,0,0,0,0,,,,,,devices
apc49,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-13,,PDU,APC,AP8959,172.17.13.49/32,217,,5A1240E01392,,Netherlands,,,,,,,,,172.17.13.49/32,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:45:03.435653Z,2025-07-22T09:45:03.793276Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc50,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 3.0,PDU,APC,AP7921 (half-depth),172.17.13.50/32,222,,5A1231E00069,,Netherlands,,,,3.0,Rear,,,,172.17.13.50/32,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:45:09.390875Z,2025-07-22T09:45:09.749488Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc51,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 2.0,PDU,APC,AP7921 (half-depth),172.17.13.51/32,223,,ZA1236000543,,Netherlands,,,,2.0,Rear,,,,172.17.13.51/32,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:45:10.286706Z,2025-07-22T09:45:10.640103Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc52,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 13.0,PDU,APC,AP7921 (half-depth),172.17.13.52/32,224,,ZA1232014464,,Netherlands,,,,13.0,Rear,,,,172.17.13.52/32,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:45:11.164040Z,2025-07-22T09:45:11.523622Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc53,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 12.0,PDU,APC,AP7921 (half-depth),172.17.13.53/32,225,,ZA1236000696,,Netherlands,,,,12.0,Rear,,,,172.17.13.53/32,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:45:12.403000Z,2025-07-22T09:45:12.770870Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc54,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 23.0,PDU,APC,AP7921 (half-depth),172.17.13.54/32,226,,5A1231E00042,,Netherlands,,,,23.0,Rear,,,,172.17.13.54/32,,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:45:13.295433Z,2025-07-22T09:45:13.648402Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc55,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 22.0,PDU,APC,AP7921 (half-depth),172.17.13.55/32,227,,ZA1236000749,,Netherlands,,,,22.0,Rear,,,,172.17.13.55/32,,,,,,,,,,,,2025-07-22T09:45:14.201493Z,2025-07-22T09:45:14.554845Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc56,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 33.0,PDU,APC,AP7921 (half-depth),172.17.13.56/32,228,,5A1230E03388,,Netherlands,,,,33.0,Rear,,,,172.17.13.56/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:45:15.088155Z,2025-07-22T09:45:15.481869Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc57,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 30",W30,Rear 32.0,PDU,APC,AP7921 (half-depth),172.17.13.57/32,229,,5A1230E03381,,Netherlands,,,,32.0,Rear,,,,172.17.13.57/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:45:16.012881Z,2025-07-22T09:45:16.364645Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc58,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,Rear 15.0,PDU,APC,AP7921 (half-depth),172.17.13.58/32,235,,ZA1232014555,,Netherlands,,,,15.0,Rear,,,,172.17.13.58/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:45:19.758120Z,2025-07-22T09:45:20.105543Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc59,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,Rear 14.0,PDU,APC,AP7921 (half-depth),172.17.13.59/32,236,,5A1231E00026,,Netherlands,,,,14.0,Rear,,,,172.17.13.59/32,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:45:20.631099Z,2025-07-22T09:45:20.984556Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc60,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 6",1,,PDU,APC,AP8959,172.17.13.60/32,239,,ZA1139004260,,Netherlands,,,,,,,,,172.17.13.60/32,,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:45:22.198373Z,2025-07-22T09:45:22.540481Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc61,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 6",1,,PDU,APC,AP8959,172.17.13.61/32,240,,ZA1139004257,,Netherlands,,,,,,,,,172.17.13.61/32,,,,,,,,,,,,2025-07-22T09:45:23.418385Z,2025-07-22T09:45:23.769260Z,,,,,,,,,,,,,0,0,0,24,2,0,0,0,0,0,,,,,,devices
apc62,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",X27,Rear 37.0,PDU,APC,AP7921 (half-depth),172.17.13.62/32,290,,ZA1220000184,,Netherlands,,,,37.0,Rear,,,,172.17.13.62/32,,,,,,,,,,,,2025-07-22T09:45:53.435166Z,2025-07-22T09:45:53.795302Z,,,,,,,,,,,,,0,0,0,8,2,0,0,0,0,0,,,,,,devices
apc63,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 03,0309,Rear 29.0,PDU,APC,AP7920 (half-depth),172.17.13.63/32,303,,ZA1330022202,,Netherlands,,,,29.0,Rear,,,,172.17.13.63/32,,,,,,,,,,,,2025-07-22T09:46:00.659165Z,2025-07-22T09:46:01.010249Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc64,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 03,0309,Rear 28.0,PDU,APC,AP7920 (half-depth),172.17.13.64/32,304,,ZA1330022235,,Netherlands,,,,28.0,Rear,,,,172.17.13.64/32,,,,,,,,,,,,2025-07-22T09:46:01.557161Z,2025-07-22T09:46:01.954984Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc65,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 03,0309,Rear 15.0,PDU,APC,AP7920 (half-depth),172.17.13.65/32,305,,ZA1330022206,,Netherlands,,,,15.0,Rear,,,,172.17.13.65/32,,,,,,,,,,,,2025-07-22T09:46:02.906497Z,2025-07-22T09:46:03.272115Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
apc66,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 03,0309,Rear 14.0,PDU,APC,AP7920 (half-depth),172.17.13.66/32,306,,ZA1343016939,,Netherlands,,,,14.0,Rear,,,,172.17.13.66/32,,,,,,,,,,,,2025-07-22T09:46:03.814889Z,2025-07-22T09:46:04.196080Z,,,,,,,,,,,,,0,0,1,8,2,0,0,0,0,0,,,,,,devices
